-5000.935640,5998.754544,-5001.811614,-4999.835503
-5000.887988,5998.711913,-5001.711302,-4999.843028
-5001.138786,5999.055467,-5001.937003,-4999.700065
-5000.780145,5998.789651,-5001.834184,-4999.742703
-5000.832813,5998.626651,-5001.972112,-4999.594724
-5000.727477,5999.005313,-5001.849231,-4999.785341
-5000.750049,5998.802190,-5001.931988,-4999.908239
-5000.639698,5998.945128,-5001.992175,-4999.765276
-5000.968243,5999.012836,-5001.876816,-4999.762768
-5000.750049,5998.767082,-5001.799075,-4999.792865
-5000.669794,5998.749528,-5001.921957,-4999.888174
-5000.787669,5998.942621,-5001.721333,-5000.028628
-5000.820273,5998.714420,-5001.989667,-4999.873125
-5000.877956,5998.784636,-5001.881832,-4999.772800
-5001.101166,5998.701882,-5001.879324,-4999.845536
-5000.702398,5998.824759,-5001.924464,-4999.905731
-5000.724969,5998.624143,-5001.871801,-4999.860584
-5000.983291,5998.538882,-5002.007222,-4999.669968
-5000.642206,5998.922559,-5001.891863,-4999.860584
-5000.569475,5998.762067,-5001.834184,-4999.988499
-5000.895512,5998.681820,-5001.982144,-4999.790357
-5000.825289,5998.970205,-5001.957066,-5000.041169
-5000.745033,5998.639190,-5001.921957,-4999.960909
-5000.682334,5999.012836,-5001.911925,-4999.757752
-5000.792685,5999.010328,-5001.824153,-4999.639870
-5000.745033,5998.694359,-5001.992175,-5000.036153
-5000.742525,5998.967698,-5002.054870,-4999.848044
-5000.988307,5998.777113,-5002.087471,-4999.785341
-5000.940656,5998.541390,-5002.019760,-4999.614789
-5001.048499,5998.726959,-5001.663654,-4999.690032
-5000.857892,5999.012836,-5001.796567,-4999.935828
-5000.900528,5998.804697,-5002.067409,-4999.885666
-5000.908052,5998.649220,-5001.698763,-4999.702573
-5000.943164,5998.942621,-5001.743903,-4999.659935
-5000.745033,5998.952651,-5001.859262,-4999.878141
-5000.787669,5998.609097,-5001.881832,-5000.028628
-5001.015895,5998.403466,-5001.904402,-4999.963417
-5000.960719,5999.088067,-5002.039823,-4999.797882
-5000.945672,5998.656743,-5001.716317,-4999.938336
-5000.875448,5998.646713,-5001.763966,-4999.817946
-5000.822781,5998.852344,-5001.801582,-4999.785341
-5000.647222,5999.108128,-5001.836692,-5000.066250
-5000.717445,5998.912528,-5002.007222,-4999.933320
-5000.752557,5998.970205,-5001.751427,-5000.058726
-5000.639698,5998.551420,-5002.002206,-5000.033645
-5000.805225,5998.822251,-5002.115057,-4999.915763
-5000.717445,5998.383405,-5001.957066,-4999.880649
-5000.993323,5998.879928,-5002.044838,-4999.767784
-5000.724969,5998.644205,-5001.794059,-4999.752735
-5000.644714,5998.501266,-5001.668669,-4999.905731
-5000.938148,5998.749528,-5001.758950,-4999.712606
-5000.812749,5998.496251,-5001.693747,-4999.918271
-5000.882972,5998.762067,-5001.879324,-4999.780325
-5000.955704,5998.955159,-5001.959573,-4999.797882
-5000.968243,5998.619128,-5001.861769,-4999.765276
-5001.045991,5998.711913,-5001.931988,-4999.923287
-5000.727477,5998.872405,-5001.924464,-5000.758491
-5000.900528,5998.601574,-5001.836692,-5000.021104
-5000.822781,5998.511297,-5001.921957,-4999.680000
-5000.717445,5998.957667,-5002.135119,-4999.787849
-5000.980783,5998.804697,-5001.789043,-4999.855568
-5000.973259,5998.659251,-5002.004714,-4999.637362
-5000.875448,5998.782128,-5001.829168,-4999.825471
-5000.855384,5998.977728,-5001.849231,-4999.795373
-5000.785161,5999.027882,-5002.049854,-4999.968434
-5000.800209,5998.925067,-5001.871801,-4999.677492
-5000.910560,5998.812221,-5001.575881,-4999.745211
-5000.664778,5998.952651,-5001.906910,-4999.938336
-5001.000847,5998.930082,-5001.864277,-5000.061234
-5000.935640,5998.626651,-5001.896879,-4999.755244
-5000.807733,5998.584020,-5001.954558,-4999.707589
-5000.857892,5998.536374,-5001.773997,-4999.777817
-5000.760081,5998.987759,-5002.052362,-4999.928304
-5000.724969,5998.736990,-5001.490616,-5000.083807
-5000.842844,5998.699374,-5001.794059,-4999.958401
-5000.619634,5999.113144,-5001.904402,-4999.973450
-5000.990815,5998.729467,-5001.834184,-4999.735179
-5000.785161,5998.385913,-5001.686224,-4999.672476
-5000.983291,5999.368929,-5001.814121,-4999.740195
-5000.782653,5998.742005,-5002.077440,-4999.807914
-5000.724969,5998.619128,-5002.034807,-4999.762768
-5000.669794,5998.724451,-5001.721333,-4999.848044
-5000.887988,5998.706897,-5001.713810,-4999.878141
-5000.842844,5998.802190,-5001.901894,-4999.697557
-5000.925608,5998.887451,-5001.758950,-4999.612281
-5000.699890,5998.987759,-5001.791551,-4999.998531
-5000.887988,5998.882436,-5001.784028,-4999.875633
-5000.664778,5998.729467,-5001.753934,-4999.762768
-5000.923100,5998.704390,-5001.829168,-4999.730162
-5000.890496,5998.428543,-5001.841707,-4999.797882
-5000.765097,5998.887451,-5001.578389,-4999.770292
-5000.745033,5998.932590,-5001.914433,-4999.822963
-5000.865416,5998.922559,-5001.816629,-4999.569643
-5000.820273,5998.576497,-5001.871801,-4999.780325
-5000.945672,5999.276144,-5001.748919,-4999.893190
-5000.757573,5998.701882,-5001.673685,-4999.690032
-5000.712429,5998.917544,-5001.723841,-4999.547070
-5000.933132,5999.125682,-5001.781520,-4999.584692
-5000.772621,5998.812221,-5001.595943,-4999.853060
-5000.812749,5999.165805,-5001.972112,-4999.812930
-5000.950688,5998.872405,-5001.874308,-4999.667459
-5000.757573,5998.789651,-5002.064901,-4999.634854
-5000.943164,5998.752036,-5001.929480,-4999.933320
-5000.847860,5998.997790,-5001.721333,-4999.547070
-5000.805225,5998.779620,-5001.811614,-4999.775308
-5000.712429,5998.573990,-5001.427921,-4999.725146
-5000.729985,5998.787144,-5001.824153,-4999.835503
-5000.867924,5998.967698,-5001.871801,-4999.569643
-5000.714937,5998.804697,-5001.789043,-4999.705081
-5000.923100,5998.571482,-5001.819137,-4999.722638
-5000.890496,5999.083051,-5001.761458,-4999.787849
-5000.845352,5998.541390,-5001.999698,-4999.915763
-5000.652238,5998.822251,-5001.904402,-4999.737687
-5000.617126,5999.180852,-5002.004714,-4999.870617
-5000.624650,5998.649220,-5001.663654,-4999.617297
-5000.943164,5998.910021,-5001.972112,-4999.795373
-5000.918084,5998.869897,-5001.844215,-4999.647394
-5000.599570,5998.609097,-5001.726349,-4999.807914
-5000.990815,5998.937605,-5002.135119,-4999.918271
-5000.679826,5998.694359,-5001.595943,-4999.712606
-5000.574491,5998.744513,-5001.771489,-4999.915763
-5000.845352,5998.729467,-5001.703778,-4999.677492
-5000.820273,5998.606590,-5001.871801,-4999.805406
-5000.975767,5998.859867,-5001.716317,-4999.672476
-5000.877956,5998.654236,-5001.758950,-4999.519480
-5000.735001,5998.749528,-5002.047346,-4999.529513
-5000.875448,5998.937605,-5001.746411,-4999.476842
-5000.855384,5998.641697,-5001.874308,-4999.970942
-5000.697382,5998.824759,-5002.049854,-4999.875633
-5000.639698,5999.080544,-5001.796567,-4999.649903
-5000.845352,5998.616620,-5002.072424,-4999.624821
-5000.634682,5998.596559,-5001.653623,-4999.797882
-5000.662270,5998.940113,-5002.047346,-4999.908239
-5000.750049,5998.767082,-5001.731364,-4999.639870
-5000.857892,5998.744513,-5001.683716,-4999.634854
-5000.717445,5998.604082,-5002.042331,-4999.624821
-5000.787669,5998.975221,-5002.029792,-4999.702573
-5000.905544,5998.987759,-5001.937003,-4999.945860
-5000.687350,5998.807205,-5001.703778,-4999.644886
-5000.988307,5998.611605,-5001.756442,-4999.669968
-5000.822781,5998.543897,-5002.009729,-4999.930812
-5001.020911,5998.581513,-5001.761458,-4999.567135
-5000.564459,5998.644205,-5001.856754,-4999.672476
-5000.882972,5999.000298,-5001.686224,-4999.913255
-5000.953196,5998.641697,-5001.656130,-4999.943352
-5000.682334,5998.747020,-5001.751427,-4999.750227
-5000.679826,5998.832282,-5001.846723,-4999.607265
-5000.855384,5998.631667,-5001.796567,-4999.715114
-5001.005863,5999.253575,-5001.756442,-4999.604756
-5000.842844,5998.799682,-5001.786536,-4999.735179
-5000.835321,5998.749528,-5001.856754,-4999.827979
-5000.792685,5998.912528,-5001.987159,-4999.770292
-5000.880464,5998.679313,-5001.733872,-4999.705081
-5000.885480,5998.744513,-5001.856754,-4999.850552
-5000.885480,5998.917544,-5001.741395,-4999.657427
-5000.644714,5999.020359,-5002.007222,-5000.154034
-5000.817765,5999.000298,-5001.643591,-4999.692541
-5000.865416,5998.935098,-5001.738888,-4999.730162
-5000.860400,5998.543897,-5002.019760,-4999.677492
-5000.827797,5998.553928,-5001.794059,-4999.835503
-5000.597062,5998.767082,-5001.896879,-4999.765276
-5000.805225,5998.516313,-5002.037315,-4999.863093
-5000.827797,5998.797174,-5001.839199,-4999.664951
-5000.990815,5998.626651,-5001.641084,-4999.915763
-5000.795193,5998.834790,-5001.929480,-4999.559610
-5000.807733,5998.752036,-5001.726349,-4999.757752
-5000.787669,5998.681820,-5001.999698,-4999.637362
-5000.584522,5999.105621,-5001.982144,-4999.810422
-5000.812749,5998.777113,-5001.874308,-4999.459286
-5000.775129,5998.701882,-5001.901894,-4999.667459
-5000.800209,5998.757051,-5001.493124,-4999.825471
-5000.704906,5998.842313,-5001.753934,-4999.920779
-5000.579507,5998.762067,-5001.891863,-4999.717622
-5000.943164,5998.370866,-5001.916941,-4999.835503
-5000.669794,5998.523836,-5001.841707,-4999.860584
-5001.053515,5998.977728,-5002.074932,-4999.920779
-5001.038467,5998.744513,-5001.761458,-4999.848044
-5000.877956,5998.967698,-5001.736380,-4999.692541
-5000.770113,5998.681820,-5001.914433,-4999.647394
-5000.682334,5998.656743,-5001.926972,-4999.792865
-5000.918084,5998.955159,-5001.799075,-4999.732670
-5000.817765,5998.749528,-5001.821645,-4999.850552
-5000.802717,5998.676805,-5001.791551,-4999.755244
-5000.770113,5999.083051,-5001.894371,-4999.973450
-5000.857892,5998.814728,-5002.019760,-4999.780325
-5000.704906,5998.792159,-5001.703778,-4999.579675
-5000.787669,5998.970205,-5001.794059,-4999.710097
-5000.797701,5998.641697,-5001.483093,-4999.607265
-5000.940656,5998.661759,-5001.641084,-4999.825471
-5000.732493,5998.621636,-5001.949542,-4999.762768
-5000.857892,5998.616620,-5001.550803,-4999.674984
-5000.724969,5998.787144,-5001.836692,-4999.845536
-5000.704906,5999.190882,-5001.706286,-4999.752735
-5000.925608,5998.591543,-5001.804090,-4999.740195
-5000.825289,5998.706897,-5001.899386,-4999.810422
-5000.682334,5998.859867,-5001.977128,-4999.439221
-5000.667286,5998.416005,-5001.896879,-4999.775308
-5000.915576,5998.759559,-5001.911925,-4999.527005
-5000.777637,5998.669282,-5001.834184,-4999.787849
-5000.704906,5998.917544,-5001.879324,-4999.835503
-5000.722461,5998.794667,-5001.947034,-4999.760260
-5000.719953,5998.772097,-5001.643591,-4999.832995
-5000.855384,5999.188375,-5001.628545,-4999.710097
-5000.775129,5998.699374,-5001.839199,-4999.805406
-5000.740017,5998.899990,-5001.939511,-4999.883158
-5000.973259,5998.922559,-5001.651115,-4999.702573
-5000.970751,5998.619128,-5001.731364,-4999.609773
-5000.865416,5998.782128,-5001.723841,-4999.832995
-5000.993323,5998.636682,-5001.656130,-4999.672476
-5000.915576,5998.794667,-5001.804090,-4999.484367
